338, 1703.99
339, 1697.41
340, 1690.82
341, 1684.24
342, 1677.66
343, 1671.07
344, 1664.49
345, 1657.91
346, 1651.33
347, 1644.74
348, 1638.16
349, 1631.58
350, 1625.00
351, 1618.42
352, 1611.84
353, 1605.26
354, 1598.68
355, 1592.10
356, 1585.52
357, 1578.95
358, 1572.37
359, 1565.79
360, 1559.21
361, 1552.64
362, 1546.06
363, 1539.48
364, 1532.91
365, 1526.33
366, 1519.76
367, 1513.18
368, 1506.61
369, 1500.03
370, 1493.46
371, 1486.88
372, 1480.31
373, 1473.74
374, 1467.16
375, 1460.59
376, 1454.02
377, 1447.45
378, 1440.88
379, 1434.31
380, 1427.73
381, 1421.16
382, 1414.59
383, 1408.02
384, 1401.45
385, 1394.89
386, 1388.32
387, 1381.75
388, 1375.18
389, 1368.61
390, 1362.05
391, 1355.48
392, 1348.91
393, 1342.34
394, 1335.78
395, 1329.21
396, 1322.65
397, 1316.08
398, 1309.52
399, 1302.95
400, 1296.39
401, 1289.83
402, 1283.26
403, 1276.70
404, 1270.14
405, 1263.57
406, 1257.01
407, 1250.45
408, 1243.89
409, 1237.33
410, 1230.77
411, 1224.21
412, 1217.65
413, 1211.09
414, 1204.53
415, 1197.97
416, 1191.41
417, 1184.85
418, 1178.29
419, 1171.73
420, 1165.18
421, 1158.62
422, 1152.06
423, 1145.51
424, 1138.95
425, 1132.39
426, 1125.84
427, 1119.28
428, 1112.73
429, 1106.17
430, 1099.62
431, 1093.07
432, 1086.51
433, 1079.96
434, 1073.41
435, 1066.85
436, 1060.30
437, 1053.75
438, 1047.20
439, 1040.65
440, 1034.10
441, 1027.55
442, 1021.00
443, 1014.45
444, 1007.90
445, 1001.35
446,65535.00
447,65535.00
448,65535.00
449,65535.00
450,65535.00
451,65535.00
452,65535.00
453,65535.00
454,65535.00
455,65535.00
456,65535.00
457,65535.00
458,65535.00
459,65535.00
460,65535.00
461,65535.00
462,65535.00
463,65535.00
464,65535.00
465,65535.00
466,65535.00
467,65535.00
468,65535.00
469,65535.00
470,65535.00
471,65535.00
472,65535.00
473,65535.00
474,65535.00
475,65535.00
476,65535.00
477,65535.00
478,65535.00
479,65535.00
